LAT,LON,EMP_WAC,POP10
37.7679,-122.4487,30,295
37.7677,-122.4498,16,277
37.7655,-122.4488,91,204
37.7681,-122.4470,90,152
37.7662,-122.4457,4,179
37.7647,-122.4451,7,135
37.7587,-122.4472,0,29
37.7790,-122.4128,529,1059
37.7809,-122.4125,40,2
37.7824,-122.4085,253,276
37.7743,-122.4084,20,7
37.7735,-122.4042,209,36
37.7675,-122.4188,30,307
37.7695,-122.4123,0,0
37.7613,-122.4155,0,0
37.7266,-122.4158,2,64
37.7133,-122.3988,7,97
37.7266,-122.4657,1,0
37.7270,-122.4664,0,0
37.7193,-122.4752,4,37
37.8052,-122.4706,0,40
37.7982,-122.4605,49,0
37.8056,-122.4723,0,99
37.7889,-122.4714,0,0
37.7466,-122.4407,1,0
37.7559,-122.3998,2,0
37.7208,-122.4775,26,0
37.7693,-122.4025,129,0
37.7701,-122.4062,453,3
37.7704,-122.4049,81,36
37.7603,-122.4882,52,227
37.7545,-122.4910,68,183
37.7527,-122.4909,42,160
37.7546,-122.4899,12,131
37.7450,-122.4949,0,0
37.7470,-122.4926,4,145
37.7490,-122.4895,1,180
37.7509,-122.4886,2,157
37.7472,-122.4883,3,139
37.7454,-122.4850,67,147
37.7455,-122.4839,3,171
37.7431,-122.4956,3,199
37.7412,-122.4965,10,197
37.7394,-122.4946,0,0
37.7343,-122.4955,2,150
37.7088,-122.4600,2,162
37.7496,-122.4658,3,160
37.7506,-122.4648,0,30
37.7509,-122.4622,87,130
37.7463,-122.4631,1,42
37.7374,-122.4669,3,50
37.7339,-122.4709,0,37
37.7332,-122.4709,0,0
37.7361,-122.4677,0,66
37.7360,-122.4668,1,52
37.7358,-122.4659,2,41
37.7453,-122.4608,0,3
37.7675,-122.4130,0,0
37.7662,-122.4110,32,1
37.7677,-122.4072,34,4
37.7623,-122.4116,149,0
37.7637,-122.4093,0,0
37.7598,-122.4104,92,115
37.7612,-122.4096,95,25
37.7652,-122.4060,916,0
37.7665,-122.4061,150,0
37.7599,-122.4094,6,128
37.7800,-122.4053,85,369
37.7285,-122.4754,40,1
37.7809,-122.4020,503,423
37.7815,-122.3993,355,261
37.7196,-122.4762,0,0
37.7541,-122.3925,18,0
37.7488,-122.4036,12,0
37.7487,-122.4027,54,0
37.7521,-122.4031,0,0
37.7209,-122.4617,8,174
37.7147,-122.4512,1,50
37.7145,-122.4158,6,0
37.8109,-122.5007,0,0
37.7155,-122.3986,0,0
37.7125,-122.4015,2,0
37.7292,-122.3631,0,0
37.7402,-122.3994,9,0
37.7417,-122.3981,0,0
37.8094,-122.3663,0,0
37.8093,-122.3644,0,0
37.8025,-122.4039,156,110
37.7280,-122.3973,3,146
37.7434,-122.4881,30,209
37.7415,-122.4890,44,129
37.7397,-122.4889,14,180
37.7436,-122.4849,8,209
37.7436,-122.4838,33,156
37.7104,-122.4416,0,67
37.7549,-122.4835,45,162
37.7568,-122.4815,9,191
37.7530,-122.4823,31,170
37.7550,-122.4803,157,198
37.7570,-122.4783,2,171
37.7551,-122.4792,5,154
37.7513,-122.4800,0,146
37.7455,-122.4829,4,152
37.7456,-122.4818,4,161
37.7495,-122.4788,44,138
37.7495,-122.4778,5,182
37.7572,-122.4709,0,95
37.7478,-122.4733,18,125
37.7399,-122.4825,5,156
37.7384,-122.4613,8,168
37.7352,-122.4615,3,54
37.7383,-122.4602,0,36
37.7365,-122.4573,2,124
37.7342,-122.4581,24,34
37.7524,-122.4542,0,98
37.7146,-122.4724,2,0
37.7495,-122.4574,81,761
37.7579,-122.4465,1,29
37.7424,-122.4492,3,135
37.7336,-122.4554,0,69
37.7334,-122.4563,3,61
37.7348,-122.4520,1,75
37.7375,-122.4511,0,108
37.7374,-122.4477,6,196
37.7337,-122.4498,1,170
37.7759,-122.4287,12,161
37.7677,-122.4055,0,0
37.7702,-122.4012,71,513
37.7670,-122.4030,0,0
37.7655,-122.4021,143,35
37.7615,-122.4037,0,19
37.7595,-122.4051,5,40
37.7602,-122.4046,4,108
37.7630,-122.4009,159,10
37.7617,-122.3998,28,154
37.7604,-122.4007,5,85
37.7706,-122.3927,109,63
37.7444,-122.4389,8,0
37.7222,-122.4480,0,0
37.7230,-122.4475,0,0
37.7204,-122.4482,0,0
37.7182,-122.4485,2,0
37.7149,-122.4505,5,0
37.7290,-122.4342,1,0
37.7116,-122.4421,2,76
37.7121,-122.4401,1,78
37.7176,-122.4426,0,0
37.7203,-122.4060,0,0
37.7441,-122.4719,9,147
37.7319,-122.4764,0,76
37.7334,-122.4745,29,76
37.7315,-122.4738,131,31
37.7323,-122.4972,0,109
37.7287,-122.4748,17,0
37.7098,-122.4666,0,0
37.7328,-122.4903,0,0
37.7302,-122.4887,0,0
37.7316,-122.4858,6,53
37.7184,-122.4840,0,0
37.7190,-122.4791,5,7
37.7304,-122.4729,0,8
37.7292,-122.4705,3,52
37.7278,-122.4728,3,47
37.7253,-122.4719,0,0
37.7089,-122.4332,4,165
37.7342,-122.4432,2,102
37.7817,-122.4425,2,225
37.7806,-122.4423,4,84
37.7830,-122.4385,10,291
37.7819,-122.4401,64,122
37.7791,-122.4395,24,266
37.7749,-122.4420,14,220
37.7761,-122.4406,3,225
37.7751,-122.4404,3,349
37.7763,-122.4389,71,159
37.7820,-122.4388,1,101
37.7823,-122.4367,27,187
37.7806,-122.4347,22,212
37.7756,-122.4370,111,279
37.7748,-122.4352,4,385
37.7762,-122.4321,3,330
37.7741,-122.4334,3,310
37.7699,-122.4433,13,83
37.7694,-122.4430,37,70
37.7658,-122.3945,2,30
37.7605,-122.3988,2,107
37.7608,-122.3939,1,132
37.7516,-122.4156,12,323
37.7498,-122.4185,80,83
37.7487,-122.4154,199,0
37.7477,-122.4142,26,121
37.7477,-122.4125,8,151
37.7471,-122.4121,0,1
37.7552,-122.4098,20,323
37.7565,-122.4067,0,0
37.7554,-122.4066,0,6
37.7556,-122.4051,51,269
37.7504,-122.4094,4,189
37.7213,-122.4000,0,0
37.7185,-122.3991,0,0
37.7355,-122.3757,0,0
37.7397,-122.3724,0,0
37.7495,-122.3894,9,0
37.7467,-122.3877,0,0
37.7486,-122.3886,51,12
37.7350,-122.3685,0,0
37.7672,-122.5105,12,0
37.7644,-122.5014,1,0
37.7643,-122.5035,1,0
37.7562,-122.4954,0,0
37.7656,-122.4735,7,2
37.7381,-122.4813,4,152
37.7348,-122.4808,2,12
37.7333,-122.4841,1,119
37.7206,-122.4741,0,61
37.7228,-122.4717,0,27
37.7206,-122.4720,0,72
37.7195,-122.4787,0,144
37.7188,-122.4712,7,134
37.8079,-122.4442,0,0
37.8052,-122.4603,0,5
37.8211,-122.3659,0,0
37.8011,-122.4597,0,0
37.7994,-122.4601,0,0
37.7987,-122.4596,0,0
37.7837,-122.4693,70,205
37.7876,-122.4653,1,245
37.7858,-122.4652,18,212
37.7838,-122.4661,85,264
37.7597,-122.4438,4,85
37.7599,-122.4387,17,168
37.7666,-122.4388,0,11
37.7173,-122.4841,0,110
37.7663,-122.4322,60,232
37.7599,-122.4377,46,276
37.7600,-122.4366,113,26
37.7583,-122.4386,4,141
37.7646,-122.4342,40,177
37.7601,-122.4355,401,140
37.7585,-122.4342,12,267
37.7618,-122.4334,6,197
37.7607,-122.4316,6,212
37.7783,-122.4303,16,138
37.7796,-122.4276,16,320
37.7773,-122.4307,29,246
37.7776,-122.4284,10,103
37.7754,-122.4286,9,178
37.7475,-122.4084,3,168
37.7400,-122.4185,8,91
37.7444,-122.4155,0,3
37.7387,-122.4172,93,90
37.7382,-122.4185,13,62
37.7397,-122.4155,30,122
37.7365,-122.4145,1,80
37.7365,-122.4138,4,82
37.7903,-122.4114,100,669
37.7462,-122.4068,0,14
37.7424,-122.4085,0,158
37.7298,-122.4605,0,116
37.7299,-122.4320,9,189
37.7363,-122.4353,0,38
37.7396,-122.4395,9,38
37.7502,-122.4449,4,163
37.7459,-122.4415,5,504
37.7433,-122.4490,12,0
37.7326,-122.4336,0,0
37.7898,-122.4575,4,59
37.8008,-122.4570,0,0
37.8041,-122.4503,6,0
37.8013,-122.4503,0,0
37.8052,-122.4430,2,187
37.8039,-122.4462,5,125
37.8002,-122.4465,1,22
37.7947,-122.4547,0,28
37.7886,-122.4547,15,60
37.7907,-122.4517,25,65
37.7899,-122.4516,4,124
37.7750,-122.4285,0,122
37.7778,-122.4273,24,251
37.7752,-122.4268,1,117
37.7738,-122.4283,31,179
37.7835,-122.4218,430,132
37.7802,-122.4228,0,62
37.7842,-122.4202,28,103
37.7805,-122.4212,1,101
37.7773,-122.4256,83,167
37.7184,-122.4850,0,0
37.7715,-122.4246,17,183
37.7768,-122.4221,67,62
37.7653,-122.4293,6,309
37.7376,-122.4119,2,95
37.7330,-122.4141,0,0
37.7363,-122.4043,5,6
37.7305,-122.4925,0,105
37.7537,-122.4049,0,0
37.7576,-122.4005,0,57
37.7475,-122.4063,0,40
37.7515,-122.3994,1,130
37.7444,-122.4064,4,58
37.7407,-122.4059,44,1
37.7427,-122.4052,11,0
37.7429,-122.4036,20,0
37.7436,-122.4004,207,0
37.7408,-122.4004,176,0
37.7210,-122.4002,0,0
37.7187,-122.3998,0,0
37.7332,-122.4944,0,0
37.7351,-122.4096,0,0
37.7369,-122.4076,0,0
37.7355,-122.4069,0,0
37.7356,-122.4088,0,0
37.7378,-122.4083,2,0
37.7428,-122.3971,10,0
37.7833,-122.4508,53,103
37.7909,-122.4501,7,58
37.8105,-122.4222,0,0
37.7889,-122.4449,9,101
37.7859,-122.4458,1,181
37.7856,-122.4470,0,0
37.7841,-122.4454,25,180
37.8037,-122.4377,4,274
37.8013,-122.4440,6,215
37.8024,-122.4425,4,209
37.7984,-122.4434,27,118
37.7998,-122.4403,782,64
37.7970,-122.4397,1,102
37.8051,-122.4363,6,192
37.8032,-122.4359,9,257
37.7991,-122.4384,73,99
37.7988,-122.4350,71,112
37.7984,-122.4349,69,85
37.7635,-122.4319,0,70
37.7592,-122.4293,4,204
37.7656,-122.4242,6,0
37.7706,-122.4229,35,77
37.7696,-122.4200,4,0
37.7661,-122.4217,14,137
37.7592,-122.4236,0,4
37.7627,-122.4189,289,339
37.7593,-122.4210,84,183
37.7578,-122.4201,13,195
37.7577,-122.4208,136,249
37.7577,-122.4438,3,95
37.7573,-122.4443,0,32
37.7540,-122.4446,5,165
37.7555,-122.4419,3,92
37.7515,-122.4434,0,83
37.7559,-122.4395,3,80
37.7543,-122.4424,3,78
37.7336,-122.4069,1,95
37.7339,-122.4040,6,131
37.7387,-122.4019,73,8
37.7332,-122.3996,4,199
37.7226,-122.4513,0,0
37.7230,-122.4519,0,0
37.7436,-122.3951,18,0
37.7427,-122.3955,98,0
37.7339,-122.3964,2,40
37.7359,-122.3934,24,206
37.7342,-122.3921,13,225
37.7817,-122.3929,438,88
37.7798,-122.3878,3,0
37.7187,-122.3992,0,0
37.7176,-122.3995,0,0
37.7297,-122.3925,2,0
37.7228,-122.4013,1,84
37.7108,-122.4039,0,0
37.7124,-122.4010,6,24
37.7148,-122.3998,6,178
37.7156,-122.3987,0,0
37.7132,-122.3980,5,120
37.7157,-122.3984,0,0
37.7199,-122.4052,1,106
37.7208,-122.3986,7,84
37.7211,-122.3720,0,0
37.7281,-122.3813,1,44
37.7355,-122.5042,6,0
37.7348,-122.5001,7,0
37.7487,-122.4949,0,0
37.7346,-122.4917,0,16
37.7900,-122.4434,0,160
37.7891,-122.4432,3,150
37.7852,-122.4441,34,145
37.7845,-122.4423,40,284
37.7893,-122.4416,14,152
37.7904,-122.4401,6,146
37.7877,-122.4395,42,61
37.7849,-122.4389,7,0
37.7960,-122.4327,3,146
37.7951,-122.4326,102,98
37.7898,-122.4382,24,227
37.7900,-122.4366,29,125
37.7853,-122.4356,35,420
37.7885,-122.4333,121,106
37.7857,-122.4324,143,202
37.8047,-122.4243,0,0
37.7520,-122.4416,6,129
37.7458,-122.4391,4,122
37.7338,-122.4326,27,52
37.7514,-122.4396,1,112
37.7535,-122.4370,22,157
37.7483,-122.4371,4,144
37.7475,-122.4370,1,111
37.7478,-122.4326,9,172
37.7470,-122.4325,14,193
37.7348,-122.4416,3,44
37.7376,-122.4368,1,48
37.7364,-122.4348,0,60
37.7331,-122.4366,1,127
37.7316,-122.4353,0,0
37.7375,-122.4355,0,62
37.7382,-122.4354,1,56
37.7371,-122.4331,9,150
37.7331,-122.4357,0,14
37.7591,-122.3898,96,163
37.7612,-122.3881,37,0
37.7567,-122.3876,251,3
37.7540,-122.3903,130,211
37.7533,-122.3916,0,0
37.7522,-122.3877,4,0
37.7506,-122.3815,283,0
37.7454,-122.3880,287,0
37.7110,-122.4561,0,0
37.7425,-122.3884,0,2
37.7378,-122.3917,3,216
37.7357,-122.3814,165,896
37.7332,-122.4319,0,0
37.7333,-122.4117,9,0
37.7383,-122.4243,4,125
37.7414,-122.4236,2,0
37.7463,-122.4188,3,137
37.7458,-122.4246,0,0
37.7482,-122.4170,2,0
37.7490,-122.4261,29,160
37.7352,-122.4068,0,0
37.8004,-122.4336,92,70
37.7999,-122.4335,16,71
37.7938,-122.4425,22,75
37.7927,-122.4439,14,49
37.7920,-122.4421,7,123
37.8035,-122.4208,28,199
37.7980,-122.4248,10,160
37.7968,-122.4262,3,183
37.8001,-122.4234,2,412
37.8003,-122.4218,1,236
37.7984,-122.4203,2,59
37.7915,-122.4276,3,26
37.7886,-122.4325,6,82
37.7892,-122.4280,8,305
37.7865,-122.4266,218,757
37.7845,-122.4271,5,248
37.7934,-122.4238,23,490
37.7956,-122.4209,100,173
37.7965,-122.4210,139,228
37.7958,-122.4195,4,115
37.7541,-122.4271,4,178
37.7519,-122.4308,38,161
37.7487,-122.4305,16,129
37.7463,-122.4303,0,156
37.7480,-122.4282,8,160
37.7560,-122.4233,5,6
37.7559,-122.4241,36,120
37.7559,-122.4246,1,83
37.7527,-122.4249,1,101
37.7548,-122.4223,22,197
37.7578,-122.4194,389,150
37.7514,-122.4192,4,154
37.7397,-122.4288,2,179
37.7409,-122.4272,7,217
37.7380,-122.3723,5,0
37.7395,-122.3832,150,0
37.7277,-122.4162,2,148
37.7291,-122.4146,0,69
37.7268,-122.4148,2,110
37.7284,-122.4132,4,164
37.7242,-122.4191,2,102
37.7245,-122.4181,1,99
37.7300,-122.4073,5,147
37.7213,-122.4103,2,106
37.7224,-122.4107,2,119
37.7242,-122.4093,0,0
37.7247,-122.4073,0,127
37.7108,-122.4160,6,291
37.7088,-122.4175,7,257
37.7121,-122.4133,25,758
37.7086,-122.4132,1,0
37.7335,-122.4942,0,0
37.7465,-122.4044,0,0
37.7479,-122.4042,0,0
37.7481,-122.4055,0,17
37.7364,-122.3866,0,0
37.7447,-122.3872,4,0
37.7927,-122.4219,89,198
37.7909,-122.4216,105,142
37.7891,-122.4230,169,294
37.7879,-122.4244,50,157
37.7902,-122.4198,160,239
37.7862,-122.4215,14,0
37.7870,-122.4207,62,28
37.7856,-122.4205,109,209
37.8069,-122.4147,43,0
37.8044,-122.4192,18,98
37.7998,-122.4183,18,252
37.8000,-122.4167,5,194
37.8030,-122.4156,21,214
37.8022,-122.4134,52,114
37.7990,-122.4148,3,42
37.8055,-122.4110,46,264
37.8034,-122.4123,53,292
37.7163,-122.4752,1,0
37.7410,-122.4250,83,156
37.7394,-122.4252,6,106
37.7332,-122.4244,0,49
37.7308,-122.4685,1,99
37.7278,-122.4710,0,71
37.7311,-122.4665,2,48
37.7246,-122.4678,1,26
37.7247,-122.4687,0,0
37.7206,-122.4703,1,152
37.7241,-122.4638,0,67
37.7253,-122.4605,4,93
37.7326,-122.4595,0,59
37.7115,-122.4115,10,207
37.7113,-122.4055,44,123
37.7310,-122.3994,6,218
37.7220,-122.3978,0,0
37.7273,-122.3949,0,0
37.7223,-122.3944,33,148
37.7198,-122.4065,1,29
37.7325,-122.4709,0,27
37.7309,-122.4581,0,0
37.7388,-122.4680,9,0
37.7331,-122.4663,0,0
37.7327,-122.4651,0,4
37.7318,-122.4622,1,115
37.7393,-122.4626,4,80
37.7313,-122.4562,0,0
37.7459,-122.4543,0,0
37.8067,-122.4088,16,200
37.8056,-122.4098,7,158
37.8050,-122.4090,1,93
37.8040,-122.4075,3,141
37.8025,-122.4121,0,0
37.8001,-122.4095,188,80
37.8011,-122.4081,239,236
37.7979,-122.4101,45,279
37.7982,-122.4067,86,179
37.7961,-122.4175,28,151
37.7957,-122.4175,58,77
37.7960,-122.4159,27,168
37.7938,-122.4137,16,385
37.7935,-122.4157,1,164
37.7846,-122.4203,2,94
37.7892,-122.4128,146,510
37.7869,-122.4157,56,963
37.7862,-122.4139,71,821
37.7966,-122.4123,89,385
37.7268,-122.4595,4,83
37.7264,-122.4616,74,457
37.7256,-122.4575,0,51
37.7227,-122.4618,9,134
37.7227,-122.4597,11,212
37.7100,-122.4616,7,115
37.7112,-122.4648,0,47
37.7105,-122.4586,0,0
37.7145,-122.4608,3,212
37.7158,-122.4576,0,0
37.7191,-122.4038,3,73
37.7140,-122.4014,5,142
37.7206,-122.3969,13,0
37.7106,-122.3971,6,87
37.7316,-122.3922,9,96
37.7317,-122.3930,3,234
37.7314,-122.3889,75,138
37.7283,-122.3917,12,125
37.7269,-122.3926,111,88
37.7266,-122.3905,4,0
37.7268,-122.3875,245,0
37.7201,-122.3907,10,200
37.7214,-122.3895,127,29
37.7194,-122.3865,63,308
37.7270,-122.3845,22,134
37.7355,-122.4060,0,0
37.7392,-122.4026,19,0
37.7434,-122.3965,4,0
37.7949,-122.4123,13,237
37.7940,-122.4121,7,292
37.7951,-122.4106,22,348
37.7913,-122.4115,215,265
37.7924,-122.4101,649,0
37.7937,-122.4070,81,216
37.7878,-122.4131,20,113
37.7872,-122.4128,190,191
37.7880,-122.4121,46,46
37.7868,-122.4089,885,73
37.7865,-122.4096,51,15
37.7850,-122.4082,379,2
37.8041,-122.4063,15,69
37.8013,-122.4063,7,78
37.8014,-122.4053,39,232
37.7988,-122.4060,11,75
37.8008,-122.4009,161,0
37.7987,-122.4038,177,98
37.7991,-122.4006,89,257
37.7297,-122.4576,0,37
37.7303,-122.4523,2,130
37.7295,-122.4500,5,171
37.7226,-122.4536,22,226
37.7327,-122.4477,8,140
37.7287,-122.4477,1,113
37.7320,-122.4432,0,194
37.7311,-122.4454,14,188
37.7287,-122.4454,4,118
37.7128,-122.4551,2,165
37.7084,-122.4531,8,51
37.7145,-122.4486,4,210
37.7153,-122.3889,0,26
37.8194,-122.3696,0,0
37.7192,-122.3676,1,0
37.7253,-122.3628,0,0
37.7264,-122.3614,0,0
37.7107,-122.4621,0,0
37.8506,-122.4014,0,0
37.7907,-122.4819,0,0
37.7995,-122.4542,1,2
37.7898,-122.3871,0,0
37.7857,-122.4889,2,50
37.7867,-122.4857,21,183
37.7925,-122.4799,0,164
37.8034,-122.4757,0,0
37.7999,-122.4761,0,0
37.8000,-122.4746,0,0
37.7990,-122.4747,0,0
37.8016,-122.4710,0,40
37.8000,-122.4684,0,0
37.7944,-122.4742,0,98
37.7867,-122.4738,5,97
37.7237,-122.4162,20,297
37.7742,-122.5096,189,280
37.8002,-122.3995,511,1
37.7993,-122.3994,52,0
37.7965,-122.3939,28,0
37.7939,-122.4038,753,42
37.7900,-122.4063,328,79
37.7912,-122.4043,58,5
37.7963,-122.4009,0,0
37.7915,-122.4016,3076,0
37.7917,-122.4003,1148,0
37.7862,-122.4041,2776,104
37.7890,-122.3991,1466,0
37.7868,-122.4019,64,630
37.7935,-122.3994,1194,3
37.7928,-122.3993,1854,1
37.7939,-122.3983,1609,2
37.7179,-122.4478,0,77
37.7164,-122.4461,3,110
37.7114,-122.4498,5,147
37.7105,-122.4485,20,62
37.7139,-122.4458,3,216
37.7134,-122.4446,49,127
37.7144,-122.4453,4,190
37.7118,-122.4451,6,349
37.7311,-122.4409,3,158
37.7237,-122.4379,0,0
37.7196,-122.4394,230,447
37.7279,-122.4337,8,201
37.7710,-122.4793,0,0
37.7751,-122.4145,59,71
37.7738,-122.4059,24,4
37.7742,-122.4157,19,51
37.7744,-122.4216,109,62
37.7740,-122.4216,3,230
37.7732,-122.3990,2,0
37.7244,-122.4618,36,108
37.8301,-122.3760,4,68
37.7708,-122.3979,0,0
37.8307,-122.3736,4,172
37.7754,-122.3909,11,0
37.7731,-122.3851,121,0
37.7692,-122.4070,0,4
37.7308,-122.4936,0,0
37.7317,-122.4985,0,0
37.7420,-122.4227,1,121
37.7420,-122.4141,0,39
37.7826,-122.4216,51,142
37.7377,-122.4032,40,0
37.7101,-122.3927,10,0
37.7419,-122.5083,0,0
37.7804,-122.5057,1,169
37.7795,-122.5046,0,46
37.7804,-122.5036,12,174
37.7763,-122.5043,4,214
37.7766,-122.5076,3,67
37.7725,-122.5073,6,217
37.7725,-122.5062,15,187
37.7764,-122.5022,72,143
37.7794,-122.5014,1,4
37.7784,-122.5002,13,221
37.7812,-122.4977,5,51
37.7785,-122.4970,11,269
37.7727,-122.5019,14,221
37.7728,-122.4987,5,158
37.7729,-122.4966,10,194
37.7749,-122.4956,30,196
37.7632,-122.5067,4,279
37.7594,-122.5075,10,253
37.7596,-122.5043,29,161
37.7092,-122.4098,93,587
37.7952,-122.3957,238,2
37.7932,-122.3970,874,2
37.7885,-122.3951,375,0
37.7294,-122.4908,0,0
37.7891,-122.3906,180,845
37.7753,-122.3833,0,0
37.7249,-122.4330,22,267
37.7174,-122.4388,1,162
37.7157,-122.4405,40,128
37.7140,-122.4394,10,254
37.7170,-122.4379,2,170
37.7124,-122.4440,22,228
37.7098,-122.4423,4,116
37.7132,-122.4414,4,193
37.7195,-122.4382,7,148
37.7187,-122.4378,4,219
37.7172,-122.4345,9,191
37.7203,-122.4322,0,247
37.7153,-122.4338,55,96
37.7117,-122.4345,3,188
37.7314,-122.4311,2,65
37.7289,-122.4296,25,236
37.8020,-122.4087,51,176
37.7908,-122.4148,41,531
37.8202,-122.3679,0,0
37.7597,-122.5010,3,193
37.7599,-122.4960,0,0
37.7538,-122.5071,6,191
37.7558,-122.5051,4,185
37.7540,-122.5039,3,106
37.7465,-122.5044,3,160
37.7484,-122.5024,5,162
37.7446,-122.5032,2,131
37.7559,-122.5029,5,169
37.7504,-122.5004,2,172
37.7485,-122.5013,23,164
37.7448,-122.5000,15,168
37.7408,-122.5062,3,181
37.7389,-122.5060,2,156
37.7428,-122.5020,8,213
37.7183,-122.5030,0,3
37.7314,-122.5033,294,0
37.7410,-122.5019,9,180
37.7821,-122.4627,205,235
37.7821,-122.4617,979,220
37.7822,-122.4606,216,244
37.7782,-122.4635,25,335
37.7802,-122.4605,21,228
37.7765,-122.4591,9,310
37.7763,-122.4634,14,302
37.7744,-122.4643,10,324
37.7715,-122.4545,2,3
37.7683,-122.4632,0,0
37.7612,-122.4677,3,235
37.7631,-122.4657,175,224
37.7594,-122.4665,7,260
37.7633,-122.4625,28,236
37.7597,-122.4634,2,80
37.7667,-122.4561,40,46
37.7808,-122.4546,60,153
37.7297,-122.4272,6,179
37.7230,-122.4290,5,277
37.7265,-122.4275,3,183
37.7261,-122.4267,0,130
37.7242,-122.4271,1,204
37.7238,-122.4263,5,136
37.7218,-122.4266,7,174
37.7327,-122.4227,0,68
37.7302,-122.4199,7,285
37.7215,-122.4258,6,179
37.7149,-122.4146,12,137
37.7191,-122.4298,6,255
37.7167,-122.4284,3,96
37.7113,-122.4309,5,168
37.7099,-122.4316,3,92
37.7089,-122.4288,0,51
37.8231,-122.3648,0,0
37.7766,-122.4559,5,153
37.7561,-122.4565,0,94
37.7575,-122.4519,0,73
37.7524,-122.4518,15,70
37.7831,-122.4452,37,238
37.7628,-122.4224,58,50
37.7597,-122.4221,51,109
37.7135,-122.4699,4,134
37.7356,-122.4972,11,194
37.7786,-122.4948,9,198
37.7826,-122.4919,13,259
37.7808,-122.4918,61,318
37.7751,-122.4903,176,121
37.7732,-122.4912,5,227
37.7828,-122.4887,11,286
37.7671,-122.4856,0,0
37.7656,-122.4882,0,0
37.7639,-122.4906,3,142
37.7582,-122.4923,19,151
37.7640,-122.4884,9,117
37.7880,-122.4219,34,0
37.7713,-122.4181,9,0
37.7711,-122.3948,20,0
37.7755,-122.4379,8,0
37.7723,-122.4002,5,0
37.7833,-122.3948,3,0
37.7826,-122.3893,122,1012
37.7813,-122.3883,0,63
37.8046,-122.4724,0,0
37.7990,-122.4695,0,0
37.8035,-122.4532,0,0
37.8036,-122.4534,0,0
37.7993,-122.4402,1,0
37.7995,-122.4385,12,0
37.8062,-122.4387,0,0
37.7999,-122.4352,10,0
37.8006,-122.4303,1,0
37.8083,-122.4107,0,0
37.8027,-122.4248,0,14
37.8009,-122.4244,8,0
37.8045,-122.4278,18,0
37.7688,-122.4073,7,0
37.7613,-122.3841,221,31
37.8001,-122.4653,9,0
37.7912,-122.4784,72,703
37.7682,-123.1026,0,0
37.6994,-123.0106,0,0
37.7513,-122.4711,0,49
37.7580,-122.4751,0,0
37.7557,-122.4720,0,0
37.7567,-122.4712,0,0
37.7621,-122.4689,0,0
37.7635,-122.4432,0,1
37.7612,-122.4401,1,0
37.7616,-122.4389,0,16
37.7562,-122.4432,0,12
37.7698,-122.4099,57,4
37.7698,-122.4172,0,0
37.7514,-122.4257,0,85
37.7527,-122.4235,7,278
37.7578,-122.4269,1,194
37.7655,-122.4253,124,656
37.7675,-122.4267,1,0
37.7691,-122.4178,1,0
37.7646,-122.3935,0,0
37.7696,-122.4083,3,0
37.7539,-122.4027,0,0
37.7553,-122.4071,8,354
37.7526,-122.4004,0,9
37.7656,-122.4049,0,0
37.7676,-122.3962,0,0
37.7522,-122.3882,42,0
37.7855,-122.4916,2,0
37.7797,-122.4938,1,0
37.7805,-122.4756,4,0
37.7835,-122.4728,0,1
37.7741,-122.4721,0,0
37.7902,-122.4591,6,0
37.7819,-122.4516,16,0
37.7809,-122.4670,3,0
37.7810,-122.4637,9,0
37.7811,-122.4616,0,0
37.7823,-122.4485,1,0
37.7801,-122.4388,1,0
37.7817,-122.4475,5,0
37.7885,-122.4405,7,0
37.7857,-122.4400,10,0
37.7840,-122.4311,6,0
37.7299,-122.3628,0,0
37.7312,-122.4659,1,32
37.7447,-122.4526,49,34
37.7438,-122.4532,30,17
37.7601,-122.4609,1,76
37.7817,-122.4282,18,187
37.7846,-122.4047,63,0
37.7516,-122.4722,1,32
37.7698,-122.3956,302,0
37.7561,-122.5135,0,0
37.8048,-122.4263,0,0
37.7118,-122.4705,3,68
37.7289,-122.3715,1,130
37.7102,-122.4674,108,803
37.7341,-122.4396,1,129
37.7342,-122.4376,0,0
37.7162,-122.4436,8,150
37.7484,-122.3869,4,17
37.7726,-122.4053,571,27
37.7902,-122.3955,904,242
37.7375,-122.4044,11,1
37.7794,-122.4788,56,303
37.7814,-122.4768,135,166
37.7757,-122.4774,4,208
37.7738,-122.4784,1,257
37.7816,-122.4724,0,0
37.7778,-122.4718,0,0
37.7778,-122.4710,6,219
37.7758,-122.4742,3,223
37.7671,-122.4707,0,0
37.7606,-122.4817,7,178
37.7587,-122.4805,9,195
37.7644,-122.4799,49,169
37.7606,-122.4796,7,182
37.7607,-122.4785,5,267
37.7706,-122.4712,0,0
37.7646,-122.4745,23,362
37.7544,-122.4942,1,165
37.7544,-122.4931,5,158
37.7727,-122.4517,5,273
37.7802,-122.4465,368,8
37.7775,-122.4519,1,74
37.8256,-122.3763,4,51
37.7734,-122.4468,27,224
37.7736,-122.4452,6,215
37.7707,-122.4530,29,223
37.7661,-122.4515,35,370
37.7658,-122.4537,3,275
37.7681,-122.4510,2,130
37.7664,-122.4490,112,231
37.7680,-122.4478,7,221
37.7696,-122.4460,90,208
37.7637,-122.4489,24,111
37.7629,-122.4487,8,100
37.7605,-122.4510,8,199
37.7603,-122.4478,19,91
37.7644,-122.4436,3,87
37.7605,-122.4454,77,221
